protein2	protein1	combined_score	GENENAME1	logFC1	P.Value1	adj.P.Val1	Direction1	GENENAME2	logFC2	P.Value2	adj.P.Val2	Direction2
ENSECAP00000000426	ENSECAP00000008961	689	GATC	-2.56639255965828	0.00526249230542838	0.213731047141521	down	COX7A2L	1.48205787964497	0.0259454403715044	0.343221111200187	up
ENSECAP00000000426	ENSECAP00000012407	688	PMPCB	-1.17966985328721	0.0167129427359497	0.30026395497781	down	COX7A2L	1.48205787964497	0.0259454403715044	0.343221111200187	up
ENSECAP00000000426	ENSECAP00000018120	629	NDUFB3	-1.92461868771974	0.0270284815423541	0.349100633107771	down	COX7A2L	1.48205787964497	0.0259454403715044	0.343221111200187	up
ENSECAP00000000457	ENSECAP00000013513	753	NDUFA12	-1.60460014819958	0.0271438937189628	0.349100633107771	down	OXSM	-2.69772179661539	0.000214147246573969	0.0550834306465266	down
ENSECAP00000000457	ENSECAP00000016512	789	PCCA	-0.685203960700695	0.0437659089658408	0.39643027704637	down	OXSM	-2.69772179661539	0.000214147246573969	0.0550834306465266	down
ENSECAP00000000530	ENSECAP00000010496	930	PLCB3	-2.54902936549256	0.0416195136957024	0.39268460338586	down	GNAI2	-0.989487171102445	0.0123951053824611	0.286973859439574	down
ENSECAP00000000530	ENSECAP00000018741	944	PLCB1	-1.47275448930109	0.0417280399278279	0.39268460338586	down	GNAI2	-0.989487171102445	0.0123951053824611	0.286973859439574	down
ENSECAP00000001546	ENSECAP00000020960	991	SUOX	-0.864735072533325	0.0118947060567288	0.286973859439574	down	TST	-0.687654558444065	0.0160530488113094	0.30026395497781	down
ENSECAP00000001546	ENSECAP00000037158	916	MPST	1.14893274173682	0.0151270010929461	0.30026395497781	up	TST	-0.687654558444065	0.0160530488113094	0.30026395497781	down
ENSECAP00000001546	ENSECAP00000042060	910	LDHA	0.86972595259205	0.0159862937304276	0.30026395497781	up	TST	-0.687654558444065	0.0160530488113094	0.30026395497781	down
ENSECAP00000001940	ENSECAP00000008051	872	TIMM10	0.849403824875267	0.04822478341867	0.404644485011402	up	TIMM50	-1.5208552009857	0.0275821141221697	0.352776763496259	down
ENSECAP00000002169	ENSECAP00000010286	748	BCKDHA	-1.39450847628705	0.0384747377285246	0.379017097198019	down	GGACT	3.21083779251455	0.0179706544966795	0.308304263820287	up
ENSECAP00000002532	ENSECAP00000005144	997	PSMB4	1.02258773321363	0.0071011978956632	0.231539058147328	up	PSMC1	0.877567344346801	0.0110178699595969	0.286973859439574	up
ENSECAP00000002532	ENSECAP00000007717	996	PSMA4	0.745080071236984	0.0469932428547578	0.404405277656634	up	PSMC1	0.877567344346801	0.0110178699595969	0.286973859439574	up
ENSECAP00000002532	ENSECAP00000012452	999	PSMD11	-0.800391401776047	0.0471201585668744	0.404405277656634	down	PSMC1	0.877567344346801	0.0110178699595969	0.286973859439574	up
ENSECAP00000002532	ENSECAP00000013937	980	PSMB6	2.17485424763146	0.0344717074334055	0.37141561011371	up	PSMC1	0.877567344346801	0.0110178699595969	0.286973859439574	up
ENSECAP00000002532	ENSECAP00000020680	994	USP14	0.801433441030756	0.0167317711413121	0.30026395497781	up	PSMC1	0.877567344346801	0.0110178699595969	0.286973859439574	up
ENSECAP00000002532	ENSECAP00000028518	614	RBX1	-2.07801715483139	0.0407309282492058	0.389636772301287	down	PSMC1	0.877567344346801	0.0110178699595969	0.286973859439574	up
ENSECAP00000002532	ENSECAP00000050033	680	CUL3	-3.45019492019909	0.0261071735302379	0.343398333650572	down	PSMC1	0.877567344346801	0.0110178699595969	0.286973859439574	up
ENSECAP00000002587	ENSECAP00000010187	884	RPS20	-2.1767359934074	0.0183783967201726	0.308304263820287	down	MRPS31	-2.06367611255383	0.0427476712317033	0.394552494350357	down
ENSECAP00000002587	ENSECAP00000013879	827	RPS5	2.06392724255073	0.0446591301746405	0.39643027704637	up	MRPS31	-2.06367611255383	0.0427476712317033	0.394552494350357	down
ENSECAP00000002587	ENSECAP00000021824	737	RPS14	-1.06384354602563	0.0479487321917721	0.404644485011402	down	MRPS31	-2.06367611255383	0.0427476712317033	0.394552494350357	down
ENSECAP00000002587	ENSECAP00000022904	601	EIF5B	-3.08034135003436	0.000759620645462824	0.0837391330593542	down	MRPS31	-2.06367611255383	0.0427476712317033	0.394552494350357	down
ENSECAP00000002587	ENSECAP00000047197	897	MRPS36	-1.31245520697832	0.0368401716608879	0.377902875596469	down	MRPS31	-2.06367611255383	0.0427476712317033	0.394552494350357	down
ENSECAP00000002593	ENSECAP00000026083	831	YWHAZ	-0.673748221251826	0.0219173465082494	0.340056845517412	down	MAPT	-2.60202473998541	0.00170843819950207	0.123594825995228	down
ENSECAP00000003073	ENSECAP00000021693	799	SRL	-0.873710576882345	0.023727579156948	0.341176060548662	down	HSPB3	0.634395411953943	0.0147109458705581	0.30026395497781	up
ENSECAP00000003374	ENSECAP00000014717	810	ERP44	-3.15912353077691	0.0163617373635543	0.30026395497781	down	CANX	-3.75822143373495	0.00395024481308907	0.186628913108188	down
ENSECAP00000003374	ENSECAP00000019710	666	FLOT1	-2.13670027267458	0.0370557031362412	0.377902875596469	down	CANX	-3.75822143373495	0.00395024481308907	0.186628913108188	down
ENSECAP00000003443	ENSECAP00000025301	989	SNX5	-1.92810472466665	0.0158987192270485	0.30026395497781	down	VPS35	-0.800163175739872	0.00938329898155439	0.264906550515834	down
ENSECAP00000003443	ENSECAP00000028447	983	SNX2	-4.15512898033177	5.34815894919624e-07	0.000619049398369465	down	VPS35	-0.800163175739872	0.00938329898155439	0.264906550515834	down
ENSECAP00000003443	ENSECAP00000043037	971	SNX12	-2.82852938507017	0.00832818573181907	0.257063332922149	down	VPS35	-0.800163175739872	0.00938329898155439	0.264906550515834	down
ENSECAP00000004767	ENSECAP00000004827	892	RPS10	-3.12855227937145	0.000355915339741324	0.0674066619965587	down	EIF1AX	1.49222242259219	0.00560531930895848	0.222479751552873	up
ENSECAP00000004767	ENSECAP00000007656	887	RPS3A	-1.15592534105766	0.0375605440803809	0.379017097198019	down	EIF1AX	1.49222242259219	0.00560531930895848	0.222479751552873	up
ENSECAP00000004767	ENSECAP00000009630	680	RPL13	1.28822955009462	0.00346954828037892	0.178488983757271	up	EIF1AX	1.49222242259219	0.00560531930895848	0.222479751552873	up
ENSECAP00000004767	ENSECAP00000010187	998	RPS20	-2.1767359934074	0.0183783967201726	0.308304263820287	down	EIF1AX	1.49222242259219	0.00560531930895848	0.222479751552873	up
ENSECAP00000004767	ENSECAP00000010598	970	EIF5	0.789194203590078	0.034740963250808	0.37141561011371	up	EIF1AX	1.49222242259219	0.00560531930895848	0.222479751552873	up
ENSECAP00000004767	ENSECAP00000013879	992	RPS5	2.06392724255073	0.0446591301746405	0.39643027704637	up	EIF1AX	1.49222242259219	0.00560531930895848	0.222479751552873	up
ENSECAP00000004767	ENSECAP00000015947	993	EIF2S1	-2.75656167392752	0.0365409569008225	0.377902875596469	down	EIF1AX	1.49222242259219	0.00560531930895848	0.222479751552873	up
ENSECAP00000004767	ENSECAP00000018437	891	RPS25	-2.05944432128337	0.0490008365416389	0.405731024596725	down	EIF1AX	1.49222242259219	0.00560531930895848	0.222479751552873	up
ENSECAP00000004767	ENSECAP00000021824	932	RPS14	-1.06384354602563	0.0479487321917721	0.404644485011402	down	EIF1AX	1.49222242259219	0.00560531930895848	0.222479751552873	up
ENSECAP00000004767	ENSECAP00000022904	970	EIF5B	-3.08034135003436	0.000759620645462824	0.0837391330593542	down	EIF1AX	1.49222242259219	0.00560531930895848	0.222479751552873	up
ENSECAP00000004767	ENSECAP00000029857	712	SSBP1	-1.96901839993199	0.00707385153823273	0.231539058147328	down	EIF1AX	1.49222242259219	0.00560531930895848	0.222479751552873	up
ENSECAP00000004767	ENSECAP00000031233	618	RAN	-0.556980318849906	0.032399324352897	0.365875296960764	down	EIF1AX	1.49222242259219	0.00560531930895848	0.222479751552873	up
ENSECAP00000004827	ENSECAP00000004767	892	EIF1AX	1.49222242259219	0.00560531930895848	0.222479751552873	up	RPS10	-3.12855227937145	0.000355915339741324	0.0674066619965587	down
ENSECAP00000004827	ENSECAP00000007656	973	RPS3A	-1.15592534105766	0.0375605440803809	0.379017097198019	down	RPS10	-3.12855227937145	0.000355915339741324	0.0674066619965587	down
ENSECAP00000004827	ENSECAP00000008024	917	RPL15	4.69892076261457	0.00959231154140061	0.266875768214779	up	RPS10	-3.12855227937145	0.000355915339741324	0.0674066619965587	down
ENSECAP00000004827	ENSECAP00000009630	973	RPL13	1.28822955009462	0.00346954828037892	0.178488983757271	up	RPS10	-3.12855227937145	0.000355915339741324	0.0674066619965587	down
ENSECAP00000004827	ENSECAP00000010187	997	RPS20	-2.1767359934074	0.0183783967201726	0.308304263820287	down	RPS10	-3.12855227937145	0.000355915339741324	0.0674066619965587	down
ENSECAP00000004827	ENSECAP00000010598	817	EIF5	0.789194203590078	0.034740963250808	0.37141561011371	up	RPS10	-3.12855227937145	0.000355915339741324	0.0674066619965587	down
ENSECAP00000004827	ENSECAP00000013879	999	RPS5	2.06392724255073	0.0446591301746405	0.39643027704637	up	RPS10	-3.12855227937145	0.000355915339741324	0.0674066619965587	down
ENSECAP00000004827	ENSECAP00000015947	928	EIF2S1	-2.75656167392752	0.0365409569008225	0.377902875596469	down	RPS10	-3.12855227937145	0.000355915339741324	0.0674066619965587	down
ENSECAP00000004827	ENSECAP00000018437	986	RPS25	-2.05944432128337	0.0490008365416389	0.405731024596725	down	RPS10	-3.12855227937145	0.000355915339741324	0.0674066619965587	down
ENSECAP00000004827	ENSECAP00000021824	991	RPS14	-1.06384354602563	0.0479487321917721	0.404644485011402	down	RPS10	-3.12855227937145	0.000355915339741324	0.0674066619965587	down
ENSECAP00000004827	ENSECAP00000022904	809	EIF5B	-3.08034135003436	0.000759620645462824	0.0837391330593542	down	RPS10	-3.12855227937145	0.000355915339741324	0.0674066619965587	down
ENSECAP00000005144	ENSECAP00000002532	997	PSMC1	0.877567344346801	0.0110178699595969	0.286973859439574	up	PSMB4	1.02258773321363	0.0071011978956632	0.231539058147328	up
ENSECAP00000005144	ENSECAP00000007717	999	PSMA4	0.745080071236984	0.0469932428547578	0.404405277656634	up	PSMB4	1.02258773321363	0.0071011978956632	0.231539058147328	up
ENSECAP00000005144	ENSECAP00000012452	994	PSMD11	-0.800391401776047	0.0471201585668744	0.404405277656634	down	PSMB4	1.02258773321363	0.0071011978956632	0.231539058147328	up
ENSECAP00000005144	ENSECAP00000013937	999	PSMB6	2.17485424763146	0.0344717074334055	0.37141561011371	up	PSMB4	1.02258773321363	0.0071011978956632	0.231539058147328	up
ENSECAP00000005144	ENSECAP00000020680	942	USP14	0.801433441030756	0.0167317711413121	0.30026395497781	up	PSMB4	1.02258773321363	0.0071011978956632	0.231539058147328	up
ENSECAP00000005144	ENSECAP00000028518	694	RBX1	-2.07801715483139	0.0407309282492058	0.389636772301287	down	PSMB4	1.02258773321363	0.0071011978956632	0.231539058147328	up
ENSECAP00000005144	ENSECAP00000042384	697	FGGY	-3.38258253200035	0.0149441891056738	0.30026395497781	down	PSMB4	1.02258773321363	0.0071011978956632	0.231539058147328	up
ENSECAP00000005144	ENSECAP00000050033	648	CUL3	-3.45019492019909	0.0261071735302379	0.343398333650572	down	PSMB4	1.02258773321363	0.0071011978956632	0.231539058147328	up
ENSECAP00000005362	ENSECAP00000030032	645	FMOD	-2.49423969393328	0.0443458535982296	0.39643027704637	down	ASPN	-2.67695875969084	0.0367097525074718	0.377902875596469	down
ENSECAP00000006300	ENSECAP00000042223	612	TBCA	1.76026766019328	0.0140033329168738	0.297936512221005	up	DYNC1I2	-1.82583144850611	0.0447610177534793	0.39643027704637	down
ENSECAP00000006539	ENSECAP00000010286	744	BCKDHA	-1.39450847628705	0.0384747377285246	0.379017097198019	down	ME3	0.705456084720035	0.0207883533395378	0.333523864132418	up
ENSECAP00000006539	ENSECAP00000042060	936	LDHA	0.86972595259205	0.0159862937304276	0.30026395497781	up	ME3	0.705456084720035	0.0207883533395378	0.333523864132418	up
ENSECAP00000006637	ENSECAP00000007576	734	NT5E	-1.50157358031568	0.00426191475821099	0.193457503240362	down	ADA	1.4251512565568	0.00102890562089306	0.0896459606134267	up
ENSECAP00000006637	ENSECAP00000009810	907	NT5C3A	-1.87558997830013	0.0240026603448402	0.341973604175058	down	ADA	1.4251512565568	0.00102890562089306	0.0896459606134267	up
ENSECAP00000006891	ENSECAP00000031638	625	CD36	-2.93907806272438	0.00324388197086363	0.174641552617426	down	FABP5	-0.73391033390042	0.0432743057275088	0.395968449641039	down
ENSECAP00000007132	ENSECAP00000011648	615	VCL	0.662842443406118	0.0351571616896034	0.37141561011371	up	ACTR2	0.938315409517433	0.0118259152426521	0.286973859439574	up
ENSECAP00000007132	ENSECAP00000029575	847	NCKAP1	-2.1242645763489	0.0251400463078204	0.341973604175058	down	ACTR2	0.938315409517433	0.0118259152426521	0.286973859439574	up
ENSECAP00000007132	ENSECAP00000035360	657	RAC1	-2.32019212761131	0.0446312759454921	0.39643027704637	down	ACTR2	0.938315409517433	0.0118259152426521	0.286973859439574	up
ENSECAP00000007189	ENSECAP00000012462	615	HNRNPH1	-2.36856352691962	0.0147551789921582	0.30026395497781	down	HNRNPA1	-3.01331465547563	0.0172818286049902	0.305400253592002	down
ENSECAP00000007189	ENSECAP00000049287	761	EWSR1	-2.34396804977108	0.00518549718110684	0.213731047141521	down	HNRNPA1	-3.01331465547563	0.0172818286049902	0.305400253592002	down
ENSECAP00000007576	ENSECAP00000006637	734	ADA	1.4251512565568	0.00102890562089306	0.0896459606134267	up	NT5E	-1.50157358031568	0.00426191475821099	0.193457503240362	down
ENSECAP00000007582	ENSECAP00000026083	919	YWHAZ	-0.673748221251826	0.0219173465082494	0.340056845517412	down	YWHAE	0.453547644850636	0.0410077100027975	0.390670159080149	up
ENSECAP00000007582	ENSECAP00000036309	622	GDI1	-0.66546298152493	0.00671409283206272	0.229023849644894	down	YWHAE	0.453547644850636	0.0410077100027975	0.390670159080149	up
ENSECAP00000007656	ENSECAP00000004767	887	EIF1AX	1.49222242259219	0.00560531930895848	0.222479751552873	up	RPS3A	-1.15592534105766	0.0375605440803809	0.379017097198019	down
ENSECAP00000007656	ENSECAP00000004827	973	RPS10	-3.12855227937145	0.000355915339741324	0.0674066619965587	down	RPS3A	-1.15592534105766	0.0375605440803809	0.379017097198019	down
ENSECAP00000007656	ENSECAP00000008024	892	RPL15	4.69892076261457	0.00959231154140061	0.266875768214779	up	RPS3A	-1.15592534105766	0.0375605440803809	0.379017097198019	down
ENSECAP00000007656	ENSECAP00000009630	969	RPL13	1.28822955009462	0.00346954828037892	0.178488983757271	up	RPS3A	-1.15592534105766	0.0375605440803809	0.379017097198019	down
ENSECAP00000007656	ENSECAP00000010187	995	RPS20	-2.1767359934074	0.0183783967201726	0.308304263820287	down	RPS3A	-1.15592534105766	0.0375605440803809	0.379017097198019	down
ENSECAP00000007656	ENSECAP00000010598	889	EIF5	0.789194203590078	0.034740963250808	0.37141561011371	up	RPS3A	-1.15592534105766	0.0375605440803809	0.379017097198019	down
ENSECAP00000007656	ENSECAP00000013879	996	RPS5	2.06392724255073	0.0446591301746405	0.39643027704637	up	RPS3A	-1.15592534105766	0.0375605440803809	0.379017097198019	down
ENSECAP00000007656	ENSECAP00000015947	966	EIF2S1	-2.75656167392752	0.0365409569008225	0.377902875596469	down	RPS3A	-1.15592534105766	0.0375605440803809	0.379017097198019	down
ENSECAP00000007656	ENSECAP00000018437	975	RPS25	-2.05944432128337	0.0490008365416389	0.405731024596725	down	RPS3A	-1.15592534105766	0.0375605440803809	0.379017097198019	down
ENSECAP00000007656	ENSECAP00000021824	968	RPS14	-1.06384354602563	0.0479487321917721	0.404644485011402	down	RPS3A	-1.15592534105766	0.0375605440803809	0.379017097198019	down
ENSECAP00000007656	ENSECAP00000022904	790	EIF5B	-3.08034135003436	0.000759620645462824	0.0837391330593542	down	RPS3A	-1.15592534105766	0.0375605440803809	0.379017097198019	down
ENSECAP00000007656	ENSECAP00000038276	614	EEF1A2	-4.64869803066413	0.00376521825391917	0.185457026762189	down	RPS3A	-1.15592534105766	0.0375605440803809	0.379017097198019	down
ENSECAP00000007717	ENSECAP00000002532	996	PSMC1	0.877567344346801	0.0110178699595969	0.286973859439574	up	PSMA4	0.745080071236984	0.0469932428547578	0.404405277656634	up
ENSECAP00000007717	ENSECAP00000005144	999	PSMB4	1.02258773321363	0.0071011978956632	0.231539058147328	up	PSMA4	0.745080071236984	0.0469932428547578	0.404405277656634	up
ENSECAP00000007717	ENSECAP00000012452	998	PSMD11	-0.800391401776047	0.0471201585668744	0.404405277656634	down	PSMA4	0.745080071236984	0.0469932428547578	0.404405277656634	up
ENSECAP00000007717	ENSECAP00000013937	998	PSMB6	2.17485424763146	0.0344717074334055	0.37141561011371	up	PSMA4	0.745080071236984	0.0469932428547578	0.404405277656634	up
ENSECAP00000007717	ENSECAP00000017568	659	PLAA	-1.41729901142025	0.0448659751992004	0.39643027704637	down	PSMA4	0.745080071236984	0.0469932428547578	0.404405277656634	up
ENSECAP00000007717	ENSECAP00000020680	985	USP14	0.801433441030756	0.0167317711413121	0.30026395497781	up	PSMA4	0.745080071236984	0.0469932428547578	0.404405277656634	up
ENSECAP00000007717	ENSECAP00000028518	664	RBX1	-2.07801715483139	0.0407309282492058	0.389636772301287	down	PSMA4	0.745080071236984	0.0469932428547578	0.404405277656634	up
ENSECAP00000007717	ENSECAP00000050033	626	CUL3	-3.45019492019909	0.0261071735302379	0.343398333650572	down	PSMA4	0.745080071236984	0.0469932428547578	0.404405277656634	up
ENSECAP00000008024	ENSECAP00000004827	917	RPS10	-3.12855227937145	0.000355915339741324	0.0674066619965587	down	RPL15	4.69892076261457	0.00959231154140061	0.266875768214779	up
ENSECAP00000008024	ENSECAP00000007656	892	RPS3A	-1.15592534105766	0.0375605440803809	0.379017097198019	down	RPL15	4.69892076261457	0.00959231154140061	0.266875768214779	up
ENSECAP00000008024	ENSECAP00000008564	821	EIF6	-2.00873434744455	0.0197628217406016	0.32679237378209	down	RPL15	4.69892076261457	0.00959231154140061	0.266875768214779	up
ENSECAP00000008024	ENSECAP00000009630	997	RPL13	1.28822955009462	0.00346954828037892	0.178488983757271	up	RPL15	4.69892076261457	0.00959231154140061	0.266875768214779	up
ENSECAP00000008024	ENSECAP00000010187	997	RPS20	-2.1767359934074	0.0183783967201726	0.308304263820287	down	RPL15	4.69892076261457	0.00959231154140061	0.266875768214779	up
ENSECAP00000008024	ENSECAP00000013879	996	RPS5	2.06392724255073	0.0446591301746405	0.39643027704637	up	RPL15	4.69892076261457	0.00959231154140061	0.266875768214779	up
ENSECAP00000008024	ENSECAP00000015947	683	EIF2S1	-2.75656167392752	0.0365409569008225	0.377902875596469	down	RPL15	4.69892076261457	0.00959231154140061	0.266875768214779	up
ENSECAP00000008024	ENSECAP00000018437	910	RPS25	-2.05944432128337	0.0490008365416389	0.405731024596725	down	RPL15	4.69892076261457	0.00959231154140061	0.266875768214779	up
ENSECAP00000008024	ENSECAP00000021824	993	RPS14	-1.06384354602563	0.0479487321917721	0.404644485011402	down	RPL15	4.69892076261457	0.00959231154140061	0.266875768214779	up
ENSECAP00000008024	ENSECAP00000022904	788	EIF5B	-3.08034135003436	0.000759620645462824	0.0837391330593542	down	RPL15	4.69892076261457	0.00959231154140061	0.266875768214779	up
ENSECAP00000008051	ENSECAP00000001940	872	TIMM50	-1.5208552009857	0.0275821141221697	0.352776763496259	down	TIMM10	0.849403824875267	0.04822478341867	0.404644485011402	up
ENSECAP00000008051	ENSECAP00000013937	612	PSMB6	2.17485424763146	0.0344717074334055	0.37141561011371	up	TIMM10	0.849403824875267	0.04822478341867	0.404644485011402	up
ENSECAP00000008458	ENSECAP00000010187	895	RPS20	-2.1767359934074	0.0183783967201726	0.308304263820287	down	TSFM	2.1580409915263	0.0314844181715655	0.364432140335871	up
ENSECAP00000008458	ENSECAP00000012292	604	TACO1	-1.74290739199673	0.0160591446700392	0.30026395497781	down	TSFM	2.1580409915263	0.0314844181715655	0.364432140335871	up
ENSECAP00000008458	ENSECAP00000013879	851	RPS5	2.06392724255073	0.0446591301746405	0.39643027704637	up	TSFM	2.1580409915263	0.0314844181715655	0.364432140335871	up
ENSECAP00000008458	ENSECAP00000021824	771	RPS14	-1.06384354602563	0.0479487321917721	0.404644485011402	down	TSFM	2.1580409915263	0.0314844181715655	0.364432140335871	up
ENSECAP00000008458	ENSECAP00000022904	895	EIF5B	-3.08034135003436	0.000759620645462824	0.0837391330593542	down	TSFM	2.1580409915263	0.0314844181715655	0.364432140335871	up
ENSECAP00000008458	ENSECAP00000049007	766	KARS1	1.15568713702858	0.0217065540049111	0.340056845517412	up	TSFM	2.1580409915263	0.0314844181715655	0.364432140335871	up
ENSECAP00000008458	ENSECAP00000054504	610	ADSS1	-0.961124640369595	0.0218439017982388	0.340056845517412	down	TSFM	2.1580409915263	0.0314844181715655	0.364432140335871	up
ENSECAP00000008564	ENSECAP00000008024	821	RPL15	4.69892076261457	0.00959231154140061	0.266875768214779	up	EIF6	-2.00873434744455	0.0197628217406016	0.32679237378209	down
ENSECAP00000008564	ENSECAP00000009630	966	RPL13	1.28822955009462	0.00346954828037892	0.178488983757271	up	EIF6	-2.00873434744455	0.0197628217406016	0.32679237378209	down
ENSECAP00000008564	ENSECAP00000010598	644	EIF5	0.789194203590078	0.034740963250808	0.37141561011371	up	EIF6	-2.00873434744455	0.0197628217406016	0.32679237378209	down
ENSECAP00000008564	ENSECAP00000022904	693	EIF5B	-3.08034135003436	0.000759620645462824	0.0837391330593542	down	EIF6	-2.00873434744455	0.0197628217406016	0.32679237378209	down
ENSECAP00000008574	ENSECAP00000040622	620	UROD	0.975822364193384	0.00571138400383582	0.222479751552873	up	SNTA1	0.806430885667654	0.0320249769753778	0.364915896792625	up
ENSECAP00000008852	ENSECAP00000018459	933	SLC25A4	-1.22020965501886	0.0306792655470688	0.364432140335871	down	PPID	-1.97752080683126	0.0122030382784351	0.286973859439574	down
ENSECAP00000008852	ENSECAP00000019837	635	PPIL1	-2.94549806005567	0.00472344762012899	0.202495948899974	down	PPID	-1.97752080683126	0.0122030382784351	0.286973859439574	down
ENSECAP00000008852	ENSECAP00000031576	939	PPIF	0.765371983423647	0.0441082488501185	0.39643027704637	up	PPID	-1.97752080683126	0.0122030382784351	0.286973859439574	down
ENSECAP00000008852	ENSECAP00000053165	921	VDAC3	-0.897318441891637	0.0376772237003718	0.379017097198019	down	PPID	-1.97752080683126	0.0122030382784351	0.286973859439574	down
ENSECAP00000008893	ENSECAP00000015003	718	ALDH18A1	-3.24136950386837	0.000132745150623685	0.0436586997512218	down	ALDH7A1	-0.448214000465832	0.0314317129870667	0.364432140335871	down
ENSECAP00000008893	ENSECAP00000016512	824	PCCA	-0.685203960700695	0.0437659089658408	0.39643027704637	down	ALDH7A1	-0.448214000465832	0.0314317129870667	0.364432140335871	down
ENSECAP00000008893	ENSECAP00000031853	925	AKR1B1	-0.720472363390332	0.0123720639829524	0.286973859439574	down	ALDH7A1	-0.448214000465832	0.0314317129870667	0.364432140335871	down
ENSECAP00000008893	ENSECAP00000041189	861	DBT	-1.24065948817798	0.0419333658593917	0.392739541886597	down	ALDH7A1	-0.448214000465832	0.0314317129870667	0.364432140335871	down
ENSECAP00000008961	ENSECAP00000000426	689	COX7A2L	1.48205787964497	0.0259454403715044	0.343221111200187	up	GATC	-2.56639255965828	0.00526249230542838	0.213731047141521	down
ENSECAP00000008961	ENSECAP00000012407	777	PMPCB	-1.17966985328721	0.0167129427359497	0.30026395497781	down	GATC	-2.56639255965828	0.00526249230542838	0.213731047141521	down
ENSECAP00000008961	ENSECAP00000013513	828	NDUFA12	-1.60460014819958	0.0271438937189628	0.349100633107771	down	GATC	-2.56639255965828	0.00526249230542838	0.213731047141521	down
ENSECAP00000008961	ENSECAP00000015770	678	YJEFN3	1.05303203977149	0.025320424716648	0.341973604175058	up	GATC	-2.56639255965828	0.00526249230542838	0.213731047141521	down
ENSECAP00000008961	ENSECAP00000018120	615	NDUFB3	-1.92461868771974	0.0270284815423541	0.349100633107771	down	GATC	-2.56639255965828	0.00526249230542838	0.213731047141521	down
ENSECAP00000008961	ENSECAP00000023111	627	MT-ND1	-2.29081830005923	0.0330233694300895	0.369319324785784	down	GATC	-2.56639255965828	0.00526249230542838	0.213731047141521	down
ENSECAP00000008961	ENSECAP00000024209	918	NARS1	-2.0379469380901	0.0295080720350853	0.363522538565712	down	GATC	-2.56639255965828	0.00526249230542838	0.213731047141521	down
ENSECAP00000009410	ENSECAP00000009772	745	ITGA7	-4.03260898875771	0.00802772498757703	0.251858713667127	down	CRK	1.16301183954044	0.00672976629796784	0.229023849644894	up
ENSECAP00000009410	ENSECAP00000043405	905	PDGFRA	2.50287777429508	0.0347024307501136	0.37141561011371	up	CRK	1.16301183954044	0.00672976629796784	0.229023849644894	up
ENSECAP00000009630	ENSECAP00000004767	680	EIF1AX	1.49222242259219	0.00560531930895848	0.222479751552873	up	RPL13	1.28822955009462	0.00346954828037892	0.178488983757271	up
ENSECAP00000009630	ENSECAP00000004827	973	RPS10	-3.12855227937145	0.000355915339741324	0.0674066619965587	down	RPL13	1.28822955009462	0.00346954828037892	0.178488983757271	up
ENSECAP00000009630	ENSECAP00000007656	969	RPS3A	-1.15592534105766	0.0375605440803809	0.379017097198019	down	RPL13	1.28822955009462	0.00346954828037892	0.178488983757271	up
ENSECAP00000009630	ENSECAP00000008024	997	RPL15	4.69892076261457	0.00959231154140061	0.266875768214779	up	RPL13	1.28822955009462	0.00346954828037892	0.178488983757271	up
ENSECAP00000009630	ENSECAP00000008564	966	EIF6	-2.00873434744455	0.0197628217406016	0.32679237378209	down	RPL13	1.28822955009462	0.00346954828037892	0.178488983757271	up
ENSECAP00000009630	ENSECAP00000010187	997	RPS20	-2.1767359934074	0.0183783967201726	0.308304263820287	down	RPL13	1.28822955009462	0.00346954828037892	0.178488983757271	up
ENSECAP00000009630	ENSECAP00000013879	998	RPS5	2.06392724255073	0.0446591301746405	0.39643027704637	up	RPL13	1.28822955009462	0.00346954828037892	0.178488983757271	up
ENSECAP00000009630	ENSECAP00000018437	973	RPS25	-2.05944432128337	0.0490008365416389	0.405731024596725	down	RPL13	1.28822955009462	0.00346954828037892	0.178488983757271	up
ENSECAP00000009630	ENSECAP00000021824	954	RPS14	-1.06384354602563	0.0479487321917721	0.404644485011402	down	RPL13	1.28822955009462	0.00346954828037892	0.178488983757271	up
ENSECAP00000009630	ENSECAP00000022904	860	EIF5B	-3.08034135003436	0.000759620645462824	0.0837391330593542	down	RPL13	1.28822955009462	0.00346954828037892	0.178488983757271	up
ENSECAP00000009630	ENSECAP00000038276	719	EEF1A2	-4.64869803066413	0.00376521825391917	0.185457026762189	down	RPL13	1.28822955009462	0.00346954828037892	0.178488983757271	up
ENSECAP00000009743	ENSECAP00000010449	629	AMDHD2	-1.80940702260737	0.0136434155658908	0.297027545600273	down	GMPPA	-1.49697850560718	0.0422428276154482	0.392739541886597	down
ENSECAP00000009743	ENSECAP00000015947	797	EIF2S1	-2.75656167392752	0.0365409569008225	0.377902875596469	down	GMPPA	-1.49697850560718	0.0422428276154482	0.392739541886597	down
ENSECAP00000009772	ENSECAP00000009410	745	CRK	1.16301183954044	0.00672976629796784	0.229023849644894	up	ITGA7	-4.03260898875771	0.00802772498757703	0.251858713667127	down
ENSECAP00000009772	ENSECAP00000017673	752	THBS4	-1.22599565487285	0.00116276155457307	0.0928204482357465	down	ITGA7	-4.03260898875771	0.00802772498757703	0.251858713667127	down
ENSECAP00000009772	ENSECAP00000029404	714	VWF	2.88086373631549	0.0180587585650871	0.308304263820287	up	ITGA7	-4.03260898875771	0.00802772498757703	0.251858713667127	down
